spot_name,hand,fold_freq,call_freq,raise_freq,best_action,ev
btn-open-vs-bb-defend-srp-01-hero_betting,Th8c,0,0.9976197,0.002380335,call,0.10377915
btn-open-vs-bb-defend-srp-01-hero_betting,Ts8c,0,0.99597174,0.004028259,call,0.10573468
btn-open-vs-bb-defend-srp-01-hero_betting,Jc8c,0,0.94351023,0.05648976,call,0.21109037
btn-open-vs-bb-defend-srp-01-hero_betting,Jd8c,0,0.9950866,0.004913406,call,0.111225925
btn-open-vs-bb-defend-srp-01-hero_betting,Jh8c,0,0.9967651,0.003234913,call,0.10924719
btn-open-vs-bb-defend-srp-01-hero_betting,Js8c,0,0.99415594,0.005844027,call,0.112708956
btn-open-vs-bb-defend-srp-01-hero_betting,Qc8c,0,0.8183136,0.1816864,call,0.25831985
btn-open-vs-bb-defend-srp-01-hero_betting,Qd8c,0,0.93040466,0.06959534,call,0.13281426
btn-open-vs-bb-defend-srp-01-hero_betting,Qh8c,0,0.9644165,0.035583496,call,0.13434316
btn-open-vs-bb-defend-srp-01-hero_betting,Qs8c,0,0.9272297,0.072770275,call,0.13348521
btn-open-vs-bb-defend-srp-01-hero_betting,Kc8c,0,0.99827576,0.00172427,call,2.853691
btn-open-vs-bb-defend-srp-01-hero_betting,Kh8c,0,0.889189,0.11081102,call,1.9670517
btn-open-vs-bb-defend-srp-01-hero_betting,Ks8c,0,0.8662852,0.13371481,call,1.9817828
btn-open-vs-bb-defend-srp-01-hero_betting,Ac8c,0,0.63323414,0.36676586,call,5.6805468
btn-open-vs-bb-defend-srp-01-hero_betting,Ad8c,0,0.92611694,0.07388306,call,5.0137057
btn-open-vs-bb-defend-srp-01-hero_betting,Ah8c,0,0.9176776,0.08232242,call,4.9617963
btn-open-vs-bb-defend-srp-01-hero_betting,8h8d,0,0.87634087,0.12365912,call,0.7641698
btn-open-vs-bb-defend-srp-01-hero_betting,8s8d,0,0.84825134,0.15174866,call,0.79037666
btn-open-vs-bb-defend-srp-01-hero_betting,9c8d,0,0.9999542,4.57764E-05,call,0.061406385
btn-open-vs-bb-defend-srp-01-hero_betting,9d8d,0,0.9877779,0.012222104,call,0.16920914
btn-open-vs-bb-defend-srp-01-hero_betting,9h8d,0,0.9999695,3.0518E-05,call,0.060851
btn-open-vs-bb-defend-srp-01-hero_betting,9s8d,0,0.9999542,4.57764E-05,call,0.061406404
btn-open-vs-bb-defend-srp-01-hero_betting,Tc8d,0,0.9966583,0.003341675,call,0.105890654
btn-open-vs-bb-defend-srp-01-hero_betting,Td8d,0,0.88268864,0.11731136,call,0.21324351
btn-open-vs-bb-defend-srp-01-hero_betting,Th8d,0,0.9978028,0.002197232,call,0.10383309
btn-open-vs-bb-defend-srp-01-hero_betting,Ts8d,0,0.99592596,0.004074034,call,0.10573506
btn-open-vs-bb-defend-srp-01-hero_betting,Jc8d,0,0.9949494,0.005050582,call,0.112332046
btn-open-vs-bb-defend-srp-01-hero_betting,Jd8d,0,0.8981308,0.101869226,call,0.23811479
btn-open-vs-bb-defend-srp-01-hero_betting,Jh8d,0,0.9969177,0.003082275,call,0.109859
btn-open-vs-bb-defend-srp-01-hero_betting,Js8d,0,0.99450684,0.005493164,call,0.11336682
btn-open-vs-bb-defend-srp-01-hero_betting,Qc8d,0,0.93623155,0.063768424,call,0.1347116
btn-open-vs-bb-defend-srp-01-hero_betting,Qd8d,0,0.7915891,0.2084109,call,0.3263565
btn-open-vs-bb-defend-srp-01-hero_betting,Qh8d,0,0.96493477,0.03506523,call,0.13513331
btn-open-vs-bb-defend-srp-01-hero_betting,Qs8d,0,0.92436105,0.07563897,call,0.1330783
btn-open-vs-bb-defend-srp-01-hero_betting,Kc8d,0,0.88557434,0.11442566,call,1.9838526
btn-open-vs-bb-defend-srp-01-hero_betting,Kh8d,0,0.91044617,0.08955383,call,1.9789175
btn-open-vs-bb-defend-srp-01-hero_betting,Ks8d,0,0.8806134,0.11938659,call,1.9888444
btn-open-vs-bb-defend-srp-01-hero_betting,Ac8d,0,0.9363394,0.06366064,call,5.014788
btn-open-vs-bb-defend-srp-01-hero_betting,Ad8d,0,0.7391775,0.26082247,call,5.801003
btn-open-vs-bb-defend-srp-01-hero_betting,Ah8d,0,0.90972626,0.09027375,call,4.9521704
btn-open-vs-bb-defend-srp-01-hero_betting,8s8h,0,0.8838043,0.11619568,call,0.77351743
btn-open-vs-bb-defend-srp-01-hero_betting,9c8h,0,0.9999695,3.0518E-05,call,0.059153408
btn-open-vs-bb-defend-srp-01-hero_betting,9d8h,0,0.9999695,3.0518E-05,call,0.06028525
btn-open-vs-bb-defend-srp-01-hero_betting,9h8h,0,0.9999695,3.0518E-05,call,0.05858638
btn-open-vs-bb-defend-srp-01-hero_betting,9s8h,0,0.9999542,4.57764E-05,call,0.05914145
btn-open-vs-bb-defend-srp-01-hero_betting,Tc8h,0,0.9975434,0.002456628,call,0.102606684
btn-open-vs-bb-defend-srp-01-hero_betting,Td8h,0,0.99755865,0.002441369,call,0.10204497
btn-open-vs-bb-defend-srp-01-hero_betting,Th8h,0,0.9982147,0.001785278,call,0.10104163
btn-open-vs-bb-defend-srp-01-hero_betting,Ts8h,0,0.9971923,0.00280766,call,0.1025199
btn-open-vs-bb-defend-srp-01-hero_betting,Jc8h,0,0.99635315,0.003646851,call,0.109664544
btn-open-vs-bb-defend-srp-01-hero_betting,Jd8h,0,0.996521,0.003479004,call,0.108583644
btn-open-vs-bb-defend-srp-01-hero_betting,Jh8h,0,0.9975892,0.002410852,call,0.10710003
btn-open-vs-bb-defend-srp-01-hero_betting,Js8h,0,0.9959564,0.004043579,call,0.110128075
btn-open-vs-bb-defend-srp-01-hero_betting,Qc8h,0,0.96476746,0.035232544,call,0.13600917
btn-open-vs-bb-defend-srp-01-hero_betting,Qd8h,0,0.96006835,0.039931644,call,0.13429914
btn-open-vs-bb-defend-srp-01-hero_betting,Qh8h,0,0.9757683,0.024231697,call,0.13625221
btn-open-vs-bb-defend-srp-01-hero_betting,Qs8h,0,0.9601904,0.039809573,call,0.13616078
btn-open-vs-bb-defend-srp-01-hero_betting,Kc8h,0,0.88055056,0.119449444,call,1.9487003
btn-open-vs-bb-defend-srp-01-hero_betting,Kh8h,0,0.900267,0.099732965,call,1.9408859
btn-open-vs-bb-defend-srp-01-hero_betting,Ks8h,0,0.87350464,0.12649536,call,1.9523278
btn-open-vs-bb-defend-srp-01-hero_betting,Ac8h,0,0.8690928,0.13090715,call,4.9233165
btn-open-vs-bb-defend-srp-01-hero_betting,Ad8h,0,0.8433709,0.15662909,call,4.910468
btn-open-vs-bb-defend-srp-01-hero_betting,Ah8h,0,0.8351593,0.1648407,call,4.861632
btn-open-vs-bb-defend-srp-01-hero_betting,9c8s,0,0.9999542,4.57764E-05,call,0.061406437
btn-open-vs-bb-defend-srp-01-hero_betting,9d8s,0,0.9999542,4.57764E-05,call,0.061972197
btn-open-vs-bb-defend-srp-01-hero_betting,9h8s,0,0.9999542,4.57764E-05,call,0.0602732
btn-open-vs-bb-defend-srp-01-hero_betting,9s8s,0,0.9877016,0.012298396,call,0.16343012
btn-open-vs-bb-defend-srp-01-hero_betting,Tc8s,0,0.99645996,0.003540039,call,0.10640755
btn-open-vs-bb-defend-srp-01-hero_betting,Td8s,0,0.99627686,0.003723145,call,0.10636385
btn-open-vs-bb-defend-srp-01-hero_betting,Th8s,0,0.99739075,0.002609253,call,0.10428895
btn-open-vs-bb-defend-srp-01-hero_betting,Ts8s,0,0.88682383,0.11317617,call,0.21044815
btn-open-vs-bb-defend-srp-01-hero_betting,Jc8s,0,0.9941103,0.005889713,call,0.113267906
btn-open-vs-bb-defend-srp-01-hero_betting,Jd8s,0,0.9945527,0.005447305,call,0.112245604
btn-open-vs-bb-defend-srp-01-hero_betting,Jh8s,0,0.99635315,0.003646851,call,0.11027914
btn-open-vs-bb-defend-srp-01-hero_betting,Js8s,0,0.8905928,0.10940719,call,0.23029648
btn-open-vs-bb-defend-srp-01-hero_betting,Qc8s,0,0.9361105,0.063889526,call,0.13574049
btn-open-vs-bb-defend-srp-01-hero_betting,Qd8s,0,0.9244068,0.075593196,call,0.13322696
btn-open-vs-bb-defend-srp-01-hero_betting,Qh8s,0,0.9640045,0.035995483,call,0.13598466
btn-open-vs-bb-defend-srp-01-hero_betting,Qs8s,0,0.7761044,0.22389562,call,0.2985629
btn-open-vs-bb-defend-srp-01-hero_betting,Kc8s,0,0.8723735,0.12762646,call,1.9756948
btn-open-vs-bb-defend-srp-01-hero_betting,Kh8s,0,0.8957977,0.10420227,call,1.9691422
btn-open-vs-bb-defend-srp-01-hero_betting,Ks8s,0,0.9985199,0.001480125,call,3.0955222
btn-open-vs-bb-defend-srp-01-hero_betting,Ac8s,0,0.93601894,0.06398108,call,4.998586
btn-open-vs-bb-defend-srp-01-hero_betting,Ad8s,0,0.9163043,0.08369574,call,4.9863586
btn-open-vs-bb-defend-srp-01-hero_betting,Ah8s,0,0.90348667,0.096513316,call,4.934034
btn-open-vs-bb-defend-srp-01-hero_betting,9d9c,0,0.8982376,0.101762414,call,0.9006919
btn-open-vs-bb-defend-srp-01-hero_betting,9h9c,0,0.9261452,0.0738548,call,0.8821314
btn-open-vs-bb-defend-srp-01-hero_betting,9s9c,0,0.90651083,0.09348918,call,0.9143223
btn-open-vs-bb-defend-srp-01-hero_betting,Tc9c,0,0.9639277,0.03607233,call,0.1977331
btn-open-vs-bb-defend-srp-01-hero_betting,Td9c,0,0.99542236,0.004577637,call,0.105602734
btn-open-vs-bb-defend-srp-01-hero_betting,Th9c,0,0.99693304,0.00306697,call,0.10419686
btn-open-vs-bb-defend-srp-01-hero_betting,Ts9c,0,0.99496466,0.005035324,call,0.106069125
btn-open-vs-bb-defend-srp-01-hero_betting,Jc9c,0,0.9636982,0.03630177,call,0.21709402
btn-open-vs-bb-defend-srp-01-hero_betting,Jd9c,0,0.9972077,0.002792316,call,0.11691611
btn-open-vs-bb-defend-srp-01-hero_betting,Jh9c,0,0.99794006,0.002059937,call,0.11476504
btn-open-vs-bb-defend-srp-01-hero_betting,Js9c,0,0.9969941,0.003005936,call,0.11857205
btn-open-vs-bb-defend-srp-01-hero_betting,Qc9c,0,0.8760834,0.123916626,call,0.286809
btn-open-vs-bb-defend-srp-01-hero_betting,Qd9c,0,0.89924467,0.10075532,call,0.14760184
btn-open-vs-bb-defend-srp-01-hero_betting,Qh9c,0,0.94236666,0.057633325,call,0.15182607
btn-open-vs-bb-defend-srp-01-hero_betting,Qs9c,0,0.89878845,0.10121155,call,0.15003496
btn-open-vs-bb-defend-srp-01-hero_betting,Kc9c,0,0.99861145,0.001388571,call,2.9490952
btn-open-vs-bb-defend-srp-01-hero_betting,Kh9c,0,0.86117554,0.13882446,call,2.0547464
btn-open-vs-bb-defend-srp-01-hero_betting,Ks9c,0,0.8496353,0.1503647,call,2.0698352
btn-open-vs-bb-defend-srp-01-hero_betting,Ac9c,0,0.53813994,0.46186006,call,5.8970623
btn-open-vs-bb-defend-srp-01-hero_betting,Ad9c,0,0.7604523,0.23954773,call,5.286429
btn-open-vs-bb-defend-srp-01-hero_betting,Ah9c,0,0.7599371,0.24006286,call,5.2339306
btn-open-vs-bb-defend-srp-01-hero_betting,9h9d,0,0.9251381,0.07486191,call,0.8708758
btn-open-vs-bb-defend-srp-01-hero_betting,9s9d,0,0.905745,0.09425498,call,0.9048277
btn-open-vs-bb-defend-srp-01-hero_betting,Tc9d,0,0.99522406,0.004775928,call,0.10669265
btn-open-vs-bb-defend-srp-01-hero_betting,Td9d,0,0.9121996,0.08780041,call,0.21622461
btn-open-vs-bb-defend-srp-01-hero_betting,Th9d,0,0.99703974,0.00296025,call,0.10537534
btn-open-vs-bb-defend-srp-01-hero_betting,Ts9d,0,0.9947509,0.005249104,call,0.106592216
btn-open-vs-bb-defend-srp-01-hero_betting,Jc9d,0,0.99705493,0.002945036,call,0.11801809
btn-open-vs-bb-defend-srp-01-hero_betting,Jd9d,0,0.917923,0.08207703,call,0.24562985
btn-open-vs-bb-defend-srp-01-hero_betting,Jh9d,0,0.99797064,0.002029388,call,0.11535183
btn-open-vs-bb-defend-srp-01-hero_betting,Js9d,0,0.99664307,0.003356934,call,0.11906
btn-open-vs-bb-defend-srp-01-hero_betting,Qc9d,0,0.9010758,0.098924235,call,0.14951305
btn-open-vs-bb-defend-srp-01-hero_betting,Qd9d,0,0.84562445,0.15437552,call,0.35809228
btn-open-vs-bb-defend-srp-01-hero_betting,Qh9d,0,0.94114506,0.05885495,call,0.1521189
btn-open-vs-bb-defend-srp-01-hero_betting,Qs9d,0,0.89645386,0.10354614,call,0.15021797
btn-open-vs-bb-defend-srp-01-hero_betting,Kc9d,0,0.8654785,0.13452148,call,2.072428
btn-open-vs-bb-defend-srp-01-hero_betting,Kh9d,0,0.8780786,0.12192144,call,2.0657926
btn-open-vs-bb-defend-srp-01-hero_betting,Ks9d,0,0.8657206,0.13427939,call,2.078995
btn-open-vs-bb-defend-srp-01-hero_betting,Ac9d,0,0.7830014,0.21699855,call,5.297098
btn-open-vs-bb-defend-srp-01-hero_betting,Ad9d,0,0.65496826,0.34503174,call,6.062131
btn-open-vs-bb-defend-srp-01-hero_betting,Ah9d,0,0.7647364,0.2352636,call,5.227273
btn-open-vs-bb-defend-srp-01-hero_betting,9s9h,0,0.9329671,0.06703288,call,0.8871577
btn-open-vs-bb-defend-srp-01-hero_betting,Tc9h,0,0.99592596,0.004074034,call,0.103862576
btn-open-vs-bb-defend-srp-01-hero_betting,Td9h,0,0.9958801,0.004119873,call,0.10384626
btn-open-vs-bb-defend-srp-01-hero_betting,Th9h,0,0.9962768,0.003723201,call,0.1027179
btn-open-vs-bb-defend-srp-01-hero_betting,Ts9h,0,0.99563605,0.004363948,call,0.10435888
btn-open-vs-bb-defend-srp-01-hero_betting,Jc9h,0,0.9972992,0.002700806,call,0.11625433
btn-open-vs-bb-defend-srp-01-hero_betting,Jd9h,0,0.99722296,0.002777057,call,0.116236426
btn-open-vs-bb-defend-srp-01-hero_betting,Jh9h,0,0.9980469,0.001953125,call,0.11414823
btn-open-vs-bb-defend-srp-01-hero_betting,Js9h,0,0.9970704,0.002929643,call,0.117330104
btn-open-vs-bb-defend-srp-01-hero_betting,Qc9h,0,0.93292236,0.06707764,call,0.15300985
btn-open-vs-bb-defend-srp-01-hero_betting,Qd9h,0,0.928651,0.07134901,call,0.15086128
btn-open-vs-bb-defend-srp-01-hero_betting,Qh9h,0,0.9589831,0.041016877,call,0.15406565
btn-open-vs-bb-defend-srp-01-hero_betting,Qs9h,0,0.92878616,0.07121386,call,0.15337293
btn-open-vs-bb-defend-srp-01-hero_betting,Kc9h,0,0.86321604,0.13678396,call,2.0397725
btn-open-vs-bb-defend-srp-01-hero_betting,Kh9h,0,0.87770265,0.122297324,call,2.0325282
btn-open-vs-bb-defend-srp-01-hero_betting,Ks9h,0,0.8636454,0.13635463,call,2.0453866
btn-open-vs-bb-defend-srp-01-hero_betting,Ac9h,0,0.7311249,0.26887512,call,5.214988
btn-open-vs-bb-defend-srp-01-hero_betting,Ad9h,0,0.7139653,0.28603473,call,5.199855
btn-open-vs-bb-defend-srp-01-hero_betting,Ah9h,0,0.7152361,0.28476387,call,5.149875
btn-open-vs-bb-defend-srp-01-hero_betting,Tc9s,0,0.9946899,0.00531014,call,0.10599184
btn-open-vs-bb-defend-srp-01-hero_betting,Td9s,0,0.9946899,0.00531014,call,0.10599171
btn-open-vs-bb-defend-srp-01-hero_betting,Th9s,0,0.9966583,0.003341675,call,0.104695015
btn-open-vs-bb-defend-srp-01-hero_betting,Ts9s,0,0.91075134,0.08924866,call,0.21039994
btn-open-vs-bb-defend-srp-01-hero_betting,Jc9s,0,0.99658203,0.003417969,call,0.117903754
btn-open-vs-bb-defend-srp-01-hero_betting,Jd9s,0,0.9962616,0.003738403,call,0.11725726
btn-open-vs-bb-defend-srp-01-hero_betting,Jh9s,0,0.99755853,0.002441444,call,0.11467137
btn-open-vs-bb-defend-srp-01-hero_betting,Js9s,0,0.90818787,0.091812134,call,0.23391126
btn-open-vs-bb-defend-srp-01-hero_betting,Qc9s,0,0.8996109,0.1003891,call,0.14979756
btn-open-vs-bb-defend-srp-01-hero_betting,Qd9s,0,0.8937362,0.106263824,call,0.14800873
btn-open-vs-bb-defend-srp-01-hero_betting,Qh9s,0,0.93853664,0.061463337,call,0.15192613
btn-open-vs-bb-defend-srp-01-hero_betting,Qs9s,0,0.82532996,0.17467003,call,0.32505974
btn-open-vs-bb-defend-srp-01-hero_betting,Kc9s,0,0.85702735,0.14297268,call,2.0693383
btn-open-vs-bb-defend-srp-01-hero_betting,Kh9s,0,0.8733845,0.12661551,call,2.0619874
btn-open-vs-bb-defend-srp-01-hero_betting,Ks9s,0,0.9989319,0.001068115,call,3.199112
btn-open-vs-bb-defend-srp-01-hero_betting,Ac9s,0,0.7849546,0.21504539,call,5.2937303
btn-open-vs-bb-defend-srp-01-hero_betting,Ad9s,0,0.76589966,0.23410034,call,5.275571
btn-open-vs-bb-defend-srp-01-hero_betting,Ah9s,0,0.7665827,0.23341726,call,5.2246842
btn-open-vs-bb-defend-srp-01-hero_betting,TdTc,0,0.8389258,0.16107424,call,1.0225658
btn-open-vs-bb-defend-srp-01-hero_betting,ThTc,0,0.8416242,0.1583758,call,0.9868444
btn-open-vs-bb-defend-srp-01-hero_betting,TsTc,0,0.8530969,0.1469031,call,1.0357689
btn-open-vs-bb-defend-srp-01-hero_betting,JcTc,0,0.97927856,0.020721436,call,2.1129355
btn-open-vs-bb-defend-srp-01-hero_betting,JdTc,0,0.8357061,0.16429389,call,1.4812316
btn-open-vs-bb-defend-srp-01-hero_betting,JhTc,0,0.87855345,0.12144655,call,1.4748667
btn-open-vs-bb-defend-srp-01-hero_betting,JsTc,0,0.8479133,0.15208668,call,1.4838839
btn-open-vs-bb-defend-srp-01-hero_betting,QcTc,0,0.98913574,0.010864258,call,2.294761
btn-open-vs-bb-defend-srp-01-hero_betting,QdTc,0,0.8420563,0.15794373,call,1.5582194
btn-open-vs-bb-defend-srp-01-hero_betting,QhTc,0,0.87759215,0.12240787,call,1.5557661
btn-open-vs-bb-defend-srp-01-hero_betting,QsTc,0,0.8418708,0.15812923,call,1.5604135
btn-open-vs-bb-defend-srp-01-hero_betting,KcTc,0,0.995697,0.004302979,call,3.1127524
btn-open-vs-bb-defend-srp-01-hero_betting,KhTc,0,0.7948119,0.20518807,call,2.2047718
btn-open-vs-bb-defend-srp-01-hero_betting,KsTc,0,0.7933655,0.20663452,call,2.227636
btn-open-vs-bb-defend-srp-01-hero_betting,AcTc,0,0.5230335,0.4769665,call,6.194911
btn-open-vs-bb-defend-srp-01-hero_betting,AdTc,0,0.6448103,0.35518968,call,5.5742702
btn-open-vs-bb-defend-srp-01-hero_betting,AhTc,0,0.6414032,0.3585968,call,5.5170856
btn-open-vs-bb-defend-srp-01-hero_betting,ThTd,0,0.8273721,0.17262794,call,0.97514385
btn-open-vs-bb-defend-srp-01-hero_betting,TsTd,0,0.83837646,0.16162357,call,1.0244302
btn-open-vs-bb-defend-srp-01-hero_betting,JcTd,0,0.8376795,0.16232052,call,1.4809419
btn-open-vs-bb-defend-srp-01-hero_betting,JdTd,0,0.99983215,0.000167849,call,2.3346305
btn-open-vs-bb-defend-srp-01-hero_betting,JhTd,0,0.8712291,0.12877089,call,1.4742591
btn-open-vs-bb-defend-srp-01-hero_betting,JsTd,0,0.8407312,0.15926881,call,1.4829313
btn-open-vs-bb-defend-srp-01-hero_betting,QcTd,0,0.84461737,0.15538262,call,1.5577085
btn-open-vs-bb-defend-srp-01-hero_betting,QdTd,0,0.999176,0.000823987,call,2.527764
btn-open-vs-bb-defend-srp-01-hero_betting,QhTd,0,0.86575115,0.13424887,call,1.5525194
btn-open-vs-bb-defend-srp-01-hero_betting,QsTd,0,0.82845545,0.17154454,call,1.555984
btn-open-vs-bb-defend-srp-01-hero_betting,KcTd,0,0.8127079,0.1872921,call,2.2290957
btn-open-vs-bb-defend-srp-01-hero_betting,KhTd,0,0.82433546,0.17566454,call,2.2174368
btn-open-vs-bb-defend-srp-01-hero_betting,KsTd,0,0.81578064,0.18421936,call,2.2362092
btn-open-vs-bb-defend-srp-01-hero_betting,AcTd,0,0.6468147,0.35318533,call,5.5745955
btn-open-vs-bb-defend-srp-01-hero_betting,AdTd,0,0.5943694,0.4056306,call,6.324758
btn-open-vs-bb-defend-srp-01-hero_betting,AhTd,0,0.63773555,0.36226445,call,5.507324
btn-open-vs-bb-defend-srp-01-hero_betting,TsTh,0,0.84171575,0.15828425,call,0.98849887
btn-open-vs-bb-defend-srp-01-hero_betting,JcTh,0,0.87527084,0.12472915,call,1.475126
btn-open-vs-bb-defend-srp-01-hero_betting,JdTh,0,0.866331,0.13366903,call,1.4753699
btn-open-vs-bb-defend-srp-01-hero_betting,JhTh,0,0.8158999,0.18410009,call,1.4532318
btn-open-vs-bb-defend-srp-01-hero_betting,JsTh,0,0.87988466,0.120115355,call,1.4783101
btn-open-vs-bb-defend-srp-01-hero_betting,QcTh,0,0.8817444,0.118255615,call,1.5573374
btn-open-vs-bb-defend-srp-01-hero_betting,QdTh,0,0.8672638,0.1327362,call,1.5542996
btn-open-vs-bb-defend-srp-01-hero_betting,QhTh,0,0.909926,0.090074,call,1.5566487
btn-open-vs-bb-defend-srp-01-hero_betting,QsTh,0,0.86700237,0.13299763,call,1.5558033
btn-open-vs-bb-defend-srp-01-hero_betting,KcTh,0,0.7797241,0.22027588,call,2.179479
btn-open-vs-bb-defend-srp-01-hero_betting,KhTh,0,0.7909056,0.20909438,call,2.1670935
btn-open-vs-bb-defend-srp-01-hero_betting,KsTh,0,0.7811856,0.21881437,call,2.185925
btn-open-vs-bb-defend-srp-01-hero_betting,AcTh,0,0.6416724,0.3583276,call,5.5513296
btn-open-vs-bb-defend-srp-01-hero_betting,AdTh,0,0.6364996,0.36350042,call,5.541935
btn-open-vs-bb-defend-srp-01-hero_betting,AhTh,0,0.632105,0.367895,call,5.4835544
btn-open-vs-bb-defend-srp-01-hero_betting,JcTs,0,0.8479286,0.15207142,call,1.4829683
btn-open-vs-bb-defend-srp-01-hero_betting,JdTs,0,0.8382544,0.16174564,call,1.4827194
btn-open-vs-bb-defend-srp-01-hero_betting,JhTs,0,0.8816205,0.11837949,call,1.4768716
btn-open-vs-bb-defend-srp-01-hero_betting,JsTs,0,0.9000412,0.0999588,call,2.2759922
btn-open-vs-bb-defend-srp-01-hero_betting,QcTs,0,0.8490753,0.15092468,call,1.5629913
btn-open-vs-bb-defend-srp-01-hero_betting,QdTs,0,0.8345362,0.16546378,call,1.5588204
btn-open-vs-bb-defend-srp-01-hero_betting,QhTs,0,0.8694916,0.13050842,call,1.557542
btn-open-vs-bb-defend-srp-01-hero_betting,QsTs,0,0.98017883,0.019821167,call,2.4794462
btn-open-vs-bb-defend-srp-01-hero_betting,KcTs,0,0.8007782,0.19922179,call,2.2266722
btn-open-vs-bb-defend-srp-01-hero_betting,KhTs,0,0.8066864,0.1933136,call,2.2120318
btn-open-vs-bb-defend-srp-01-hero_betting,KsTs,0,0.99694824,0.003051758,call,3.3542013
btn-open-vs-bb-defend-srp-01-hero_betting,AcTs,0,0.65296406,0.34703594,call,5.574577
btn-open-vs-bb-defend-srp-01-hero_betting,AdTs,0,0.64760363,0.35239637,call,5.56388
btn-open-vs-bb-defend-srp-01-hero_betting,AhTs,0,0.6439514,0.35604858,call,5.5066996
btn-open-vs-bb-defend-srp-01-hero_betting,JdJc,0,0.8838788,0.11612116,call,1.2137414
btn-open-vs-bb-defend-srp-01-hero_betting,JhJc,0,0.87988096,0.12011902,call,1.1786748
btn-open-vs-bb-defend-srp-01-hero_betting,JsJc,0,0.89016557,0.10983444,call,1.2266288
btn-open-vs-bb-defend-srp-01-hero_betting,QcJc,0,0.99253845,0.007461548,call,2.369123
btn-open-vs-bb-defend-srp-01-hero_betting,QdJc,0,0.86361694,0.13638306,call,1.6527038
btn-open-vs-bb-defend-srp-01-hero_betting,QhJc,0,0.90507364,0.09492637,call,1.6529889
btn-open-vs-bb-defend-srp-01-hero_betting,QsJc,0,0.8770923,0.122907676,call,1.658287
btn-open-vs-bb-defend-srp-01-hero_betting,KcJc,0,0.9908141,0.009185932,call,3.271799
btn-open-vs-bb-defend-srp-01-hero_betting,KhJc,0,0.93109024,0.06890974,call,2.4492738
btn-open-vs-bb-defend-srp-01-hero_betting,KsJc,0,0.9368744,0.06312561,call,2.4828582
btn-open-vs-bb-defend-srp-01-hero_betting,AcJc,0,0.46507972,0.5349203,raise,6.6917357
btn-open-vs-bb-defend-srp-01-hero_betting,AdJc,0,0.5883358,0.41166416,call,6.049642
btn-open-vs-bb-defend-srp-01-hero_betting,AhJc,0,0.59014267,0.40985733,call,5.9894814
btn-open-vs-bb-defend-srp-01-hero_betting,JhJd,0,0.86553955,0.13446045,call,1.1627368
btn-open-vs-bb-defend-srp-01-hero_betting,JsJd,0,0.8753338,0.124666214,call,1.2100457
btn-open-vs-bb-defend-srp-01-hero_betting,QcJd,0,0.86674094,0.13325907,call,1.6524798
btn-open-vs-bb-defend-srp-01-hero_betting,QdJd,0,0.9994812,0.000518799,call,2.6039312
btn-open-vs-bb-defend-srp-01-hero_betting,QhJd,0,0.8926223,0.10737774,call,1.6490155
btn-open-vs-bb-defend-srp-01-hero_betting,QsJd,0,0.8656138,0.13438621,call,1.6543461
btn-open-vs-bb-defend-srp-01-hero_betting,KcJd,0,0.9484558,0.05154419,call,2.478423
btn-open-vs-bb-defend-srp-01-hero_betting,KhJd,0,0.95150757,0.04849243,call,2.4495904
btn-open-vs-bb-defend-srp-01-hero_betting,KsJd,0,0.94749373,0.052506294,call,2.4814363
btn-open-vs-bb-defend-srp-01-hero_betting,AcJd,0,0.6014557,0.3985443,call,6.0650525
btn-open-vs-bb-defend-srp-01-hero_betting,AdJd,0,0.52867126,0.47132874,call,6.794681
btn-open-vs-bb-defend-srp-01-hero_betting,AhJd,0,0.6001984,0.3998016,call,5.997527
btn-open-vs-bb-defend-srp-01-hero_betting,JsJh,0,0.87539864,0.12460137,call,1.1768516
btn-open-vs-bb-defend-srp-01-hero_betting,QcJh,0,0.91316223,0.08683777,call,1.6578978
btn-open-vs-bb-defend-srp-01-hero_betting,QdJh,0,0.89779663,0.10220337,call,1.6544031
btn-open-vs-bb-defend-srp-01-hero_betting,QhJh,0,0.9427473,0.057252724,call,1.6577852
btn-open-vs-bb-defend-srp-01-hero_betting,QsJh,0,0.9138018,0.08619821,call,1.6605388
btn-open-vs-bb-defend-srp-01-hero_betting,KcJh,0,0.9242554,0.07574463,call,2.4379852
btn-open-vs-bb-defend-srp-01-hero_betting,KhJh,0,0.9179077,0.082092285,call,2.4083948
btn-open-vs-bb-defend-srp-01-hero_betting,KsJh,0,0.9248951,0.07510491,call,2.4426668
btn-open-vs-bb-defend-srp-01-hero_betting,AcJh,0,0.5898375,0.4101625,call,6.0336676
btn-open-vs-bb-defend-srp-01-hero_betting,AdJh,0,0.5877228,0.41227722,call,6.0300097
btn-open-vs-bb-defend-srp-01-hero_betting,AhJh,0,0.5860201,0.4139799,call,5.9655633
